game_pk,season,official_date,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,home_probable_pitcher_id,away_probable_pitcher_id,venue_id,venue_name,day_night,doubleheader
824915,2026,2026-06-06,144,Atlanta Braves,134,Pittsburgh Pirates,6,3,675911.0,677952.0,4705,Truist Park,day,N
823859,2026,2026-06-06,146,Miami Marlins,139,Tampa Bay Rays,4,3,669199.0,663556.0,4169,loanDepot park,day,N
822891,2026,2026-06-06,140,Texas Rangers,114,Cleveland Guardians,0,6,683004.0,676440.0,5325,Globe Life Field,night,N
824351,2026,2026-06-06,115,Colorado Rockies,158,Milwaukee Brewers,1,7,688642.0,694819.0,19,Coors Field,night,N
823942,2026,2026-06-06,119,Los Angeles Dodgers,108,Los Angeles Angels,9,2,808967.0,686799.0,22,UNIQLO Field at Dodger Stadium,night,N
823292,2026,2026-06-06,135,San Diego Padres,121,New York Mets,3,2,656288.0,690997.0,2680,Petco Park,night,N
824916,2026,2026-06-07,144,Atlanta Braves,134,Pittsburgh Pirates,3,2,693821.0,682254.0,4705,Truist Park,day,N
823453,2026,2026-06-07,143,Philadelphia Phillies,145,Chicago White Sox,9,5,605400.0,656457.0,2681,Citizens Bank Park,day,N
823537,2026,2026-06-07,147,New York Yankees,111,Boston Red Sox,6,1,693645.0,624133.0,3313,Yankee Stadium,day,N
822807,2026,2026-06-07,141,Toronto Blue Jays,110,Baltimore Orioles,6,4,592332.0,669358.0,14,Rogers Centre,day,N
824268,2026,2026-06-07,116,Detroit Tigers,136,Seattle Mariners,5,4,656427.0,622491.0,2394,Comerica Park,day,N
823857,2026,2026-06-07,146,Miami Marlins,139,Tampa Bay Rays,4,1,645261.0,643377.0,4169,loanDepot park,day,N
824183,2026,2026-06-07,117,Houston Astros,133,Athletics,0,5,681347.0,695611.0,2392,Daikin Park,day,N
823696,2026,2026-06-07,142,Minnesota Twins,118,Kansas City Royals,5,6,687570.0,702070.0,3312,Target Field,day,N
823047,2026,2026-06-07,138,St. Louis Cardinals,113,Cincinnati Reds,5,3,700241.0,695076.0,2889,Busch Stadium,day,N
822890,2026,2026-06-07,140,Texas Rangers,114,Cleveland Guardians,10,0,594798.0,676282.0,5325,Globe Life Field,day,N
824349,2026,2026-06-07,115,Colorado Rockies,158,Milwaukee Brewers,4,12,607536.0,675660.0,19,Coors Field,day,N
825074,2026,2026-06-07,109,Arizona Diamondbacks,120,Washington Nationals,5,1,647336.0,676917.0,15,Chase Field,day,N
823941,2026,2026-06-07,119,Los Angeles Dodgers,108,Los Angeles Angels,5,13,686218.0,667755.0,22,UNIQLO Field at Dodger Stadium,day,N
823291,2026,2026-06-07,135,San Diego Padres,121,New York Mets,3,7,681190.0,623211.0,2680,Petco Park,day,N
824670,2026,2026-06-07,112,Chicago Cubs,137,San Francisco Giants,1,2,592791.0,686790.0,17,Wrigley Field,night,N
824829,2026,2026-06-08,110,Baltimore Orioles,136,Seattle Mariners,3,6,694346.0,676106.0,2,Oriole Park at Camden Yards,night,N
822972,2026,2026-06-08,139,Tampa Bay Rays,111,Boston Red Sox,3,1,693855.0,813349.0,12,Tropicana Field,night,N
824427,2026,2026-06-08,114,Cleveland Guardians,147,New York Yankees,5,7,668909.0,701542.0,5,Progressive Field,night,N
822806,2026,2026-06-08,141,Toronto Blue Jays,143,Philadelphia Phillies,2,5,571578.0,650911.0,14,Rogers Centre,night,N
824025,2026,2026-06-08,108,Los Angeles Angels,117,Houston Astros,4,5,680570.0,681293.0,1,Angel Stadium,night,N
823289,2026,2026-06-08,135,San Diego Padres,113,Cincinnati Reds,6,2,621111.0,671096.0,2680,Petco Park,night,N
823218,2026,2026-06-08,137,San Francisco Giants,120,Washington Nationals,3,4,657277.0,663992.0,2395,Oracle Park,night,N
824998,2026,2026-06-08,133,Athletics,158,Milwaukee Brewers,14,15,605488.0,690986.0,5355,Las Vegas Ballpark,night,N
824830,2026,2026-06-09,110,Baltimore Orioles,136,Seattle Mariners,5,6,669432.0,669302.0,2,Oriole Park at Camden Yards,night,N
823374,2026,2026-06-09,134,Pittsburgh Pirates,119,Los Angeles Dodgers,3,12,694973.0,641778.0,31,PNC Park,night,N
822969,2026,2026-06-09,139,Tampa Bay Rays,111,Boston Red Sox,4,3,607259.0,801139.0,12,Tropicana Field,night,N
824267,2026,2026-06-09,116,Detroit Tigers,142,Minnesota Twins,10,4,675512.0,671737.0,2394,Comerica Park,night,N
823858,2026,2026-06-09,146,Miami Marlins,109,Arizona Diamondbacks,10,6,676974.0,668678.0,4169,loanDepot park,night,N
824429,2026,2026-06-09,114,Cleveland Guardians,147,New York Yankees,2,3,677944.0,543037.0,5,Progressive Field,night,N
822805,2026,2026-06-09,141,Toronto Blue Jays,143,Philadelphia Phillies,3,2,656302.0,554430.0,14,Rogers Centre,night,N
823620,2026,2026-06-09,121,New York Mets,138,St. Louis Cardinals,0,7,642547.0,669160.0,3289,Citi Field,night,N
824105,2026,2026-06-09,118,Kansas City Royals,140,Texas Rangers,5,3,663568.0,543135.0,7,Kauffman Stadium,night,N
824591,2026,2026-06-09,145,Chicago White Sox,144,Atlanta Braves,6,5,685126.0,656550.0,4,Rate Field,night,N
824347,2026,2026-06-09,115,Colorado Rockies,112,Chicago Cubs,7,3,608372.0,607067.0,19,Coors Field,night,N
824023,2026,2026-06-09,108,Los Angeles Angels,117,Houston Astros,10,1,700712.0,678906.0,1,Angel Stadium,night,N
823290,2026,2026-06-09,135,San Diego Padres,113,Cincinnati Reds,3,5,608337.0,695505.0,2680,Petco Park,night,N
823214,2026,2026-06-09,137,San Francisco Giants,120,Washington Nationals,3,6,605288.0,674841.0,2395,Oracle Park,night,N
824999,2026,2026-06-09,133,Athletics,158,Milwaukee Brewers,7,5,669372.0,688107.0,5355,Las Vegas Ballpark,night,N
822970,2026,2026-06-10,139,Tampa Bay Rays,111,Boston Red Sox,7,5,656876.0,687562.0,12,Tropicana Field,day,N
824428,2026,2026-06-10,114,Cleveland Guardians,147,New York Yankees,4,8,800048.0,607074.0,5,Progressive Field,day,N
823215,2026,2026-06-10,137,San Francisco Giants,120,Washington Nationals,11,10,592662.0,656492.0,2395,Oracle Park,day,N
823287,2026,2026-06-10,135,San Diego Padres,113,Cincinnati Reds,5,4,650633.0,663903.0,2680,Petco Park,day,N
824831,2026,2026-06-10,110,Baltimore Orioles,136,Seattle Mariners,7,2,687064.0,669923.0,2,Oriole Park at Camden Yards,night,N
823372,2026,2026-06-10,134,Pittsburgh Pirates,119,Los Angeles Dodgers,9,8,683003.0,660271.0,31,PNC Park,night,N
824266,2026,2026-06-10,116,Detroit Tigers,142,Minnesota Twins,4,6,664285.0,702474.0,2394,Comerica Park,night,N
823856,2026,2026-06-10,146,Miami Marlins,109,Arizona Diamondbacks,8,0,687473.0,669194.0,4169,loanDepot park,night,N
822804,2026,2026-06-10,141,Toronto Blue Jays,143,Philadelphia Phillies,4,7,453286.0,666200.0,14,Rogers Centre,night,N
823618,2026,2026-06-10,121,New York Mets,138,St. Louis Cardinals,2,9,681810.0,669467.0,3289,Citi Field,night,N
824103,2026,2026-06-10,118,Kansas City Royals,140,Texas Rangers,4,6,607625.0,669022.0,7,Kauffman Stadium,night,N
824590,2026,2026-06-10,145,Chicago White Sox,144,Atlanta Braves,2,1,663436.0,519242.0,4,Rate Field,night,N
824348,2026,2026-06-10,115,Colorado Rockies,112,Chicago Cubs,3,2,547179.0,684007.0,19,Coors Field,night,N
824996,2026,2026-06-10,133,Athletics,158,Milwaukee Brewers,4,3,678022.0,687075.0,5355,Las Vegas Ballpark,night,N
824022,2026,2026-06-10,108,Los Angeles Angels,117,Houston Astros,3,2,672282.0,663567.0,1,Angel Stadium,night,N
823619,2026,2026-06-11,121,New York Mets,138,St. Louis Cardinals,5,4,681035.0,690928.0,3289,Citi Field,day,N
824265,2026,2026-06-11,116,Detroit Tigers,142,Minnesota Twins,11,0,672456.0,805673.0,2394,Comerica Park,day,N
823855,2026,2026-06-11,146,Miami Marlins,109,Arizona Diamondbacks,2,0,663969.0,518876.0,4169,loanDepot park,day,N
824101,2026,2026-06-11,118,Kansas City Royals,140,Texas Rangers,2,4,608379.0,677958.0,7,Kauffman Stadium,day,N
824346,2026,2026-06-11,115,Colorado Rockies,112,Chicago Cubs,3,9,663372.0,665795.0,19,Coors Field,day,N
823371,2026,2026-06-11,134,Pittsburgh Pirates,119,Los Angeles Dodgers,6,8,656605.0,680736.0,31,PNC Park,night,N
824827,2026,2026-06-11,110,Baltimore Orioles,136,Seattle Mariners,7,5,680694.0,693433.0,2,Oriole Park at Camden Yards,night,N
823370,2026,2026-06-12,134,Pittsburgh Pirates,146,Miami Marlins,3,8,677952.0,645261.0,31,PNC Park,night,N
822726,2026,2026-06-12,120,Washington Nationals,136,Seattle Mariners,2,10,641793.0,682243.0,3309,Nationals Park,night,N
824826,2026,2026-06-12,110,Baltimore Orioles,135,San Diego Padres,7,3,669358.0,656288.0,2,Oriole Park at Camden Yards,night,N
824425,2026,2026-06-12,114,Cleveland Guardians,116,Detroit Tigers,3,2,676440.0,656427.0,5,Progressive Field,night,N
824752,2026,2026-06-12,111,Boston Red Sox,140,Texas Rangers,10,1,543243.0,683004.0,3,Fenway Park,night,N
824507,2026,2026-06-12,113,Cincinnati Reds,109,Arizona Diamondbacks,2,5,666157.0,593958.0,2602,Great American Ball Park,night,N
823617,2026,2026-06-12,121,New York Mets,144,Atlanta Braves,7,5,690997.0,675911.0,3289,Citi Field,night,N
822803,2026,2026-06-12,141,Toronto Blue Jays,147,New York Yankees,8,5,702056.0,677960.0,14,Rogers Centre,night,N
824588,2026,2026-06-12,145,Chicago White Sox,119,Los Angeles Dodgers,8,2,641743.0,808963.0,4,Rate Field,night,N
823778,2026,2026-06-12,158,Milwaukee Brewers,143,Philadelphia Phillies,6,0,694819.0,621383.0,32,American Family Field,night,N
824102,2026,2026-06-12,118,Kansas City Royals,117,Houston Astros,8,10,679883.0,837227.0,7,Kauffman Stadium,night,N
823695,2026,2026-06-12,142,Minnesota Twins,138,St. Louis Cardinals,9,8,657746.0,681517.0,3312,Target Field,night,N
824020,2026,2026-06-12,108,Los Angeles Angels,139,Tampa Bay Rays,4,3,691951.0,663556.0,1,Angel Stadium,night,N
824997,2026,2026-06-12,133,Athletics,115,Colorado Rockies,6,4,695611.0,807743.0,5355,Las Vegas Ballpark,night,N
823211,2026,2026-06-12,137,San Francisco Giants,112,Chicago Cubs,1,5,694738.0,665871.0,2395,Oracle Park,night,N
823694,2026,2026-06-13,142,Minnesota Twins,138,St. Louis Cardinals,6,9,687570.0,669461.0,3312,Target Field,day,N
822802,2026,2026-06-13,141,Toronto Blue Jays,147,New York Yankees,1,3,592332.0,693645.0,14,Rogers Centre,day,N
824828,2026,2026-06-13,110,Baltimore Orioles,135,San Diego Padres,3,9,694346.0,681190.0,2,Oriole Park at Camden Yards,day,N
822725,2026,2026-06-13,120,Washington Nationals,136,Seattle Mariners,8,3,676917.0,622491.0,3309,Nationals Park,day,N
823369,2026,2026-06-13,134,Pittsburgh Pirates,146,Miami Marlins,3,2,696149.0,669199.0,31,PNC Park,day,N
824508,2026,2026-06-13,113,Cincinnati Reds,109,Arizona Diamondbacks,2,1,695076.0,647336.0,2602,Great American Ball Park,day,N
824426,2026,2026-06-13,114,Cleveland Guardians,116,Detroit Tigers,3,1,676282.0,669373.0,5,Progressive Field,day,N
824749,2026,2026-06-13,111,Boston Red Sox,140,Texas Rangers,6,3,624133.0,594798.0,3,Fenway Park,day,N
823616,2026,2026-06-13,121,New York Mets,144,Atlanta Braves,1,3,640455.0,527048.0,3289,Citi Field,day,N
824587,2026,2026-06-13,145,Chicago White Sox,119,Los Angeles Dodgers,1,7,680732.0,808967.0,4,Rate Field,day,N
824100,2026,2026-06-13,118,Kansas City Royals,117,Houston Astros,7,8,702070.0,681347.0,7,Kauffman Stadium,night,N
823776,2026,2026-06-13,158,Milwaukee Brewers,143,Philadelphia Phillies,8,9,675660.0,605400.0,32,American Family Field,night,N
824995,2026,2026-06-13,133,Athletics,115,Colorado Rockies,7,5,683155.0,607536.0,5355,Las Vegas Ballpark,night,N
823213,2026,2026-06-13,137,San Francisco Giants,112,Chicago Cubs,1,6,686790.0,676962.0,2395,Oracle Park,night,N
824019,2026,2026-06-13,108,Los Angeles Angels,139,Tampa Bay Rays,8,0,667755.0,643377.0,1,Angel Stadium,night,N
823368,2026,2026-06-14,134,Pittsburgh Pirates,146,Miami Marlins,2,4,694973.0,676974.0,31,PNC Park,day,N
824823,2026,2026-06-14,110,Baltimore Orioles,135,San Diego Padres,2,5,669432.0,621111.0,2,Oriole Park at Camden Yards,day,N
822722,2026,2026-06-14,120,Washington Nationals,136,Seattle Mariners,10,1,676571.0,676106.0,3309,Nationals Park,day,N
822801,2026,2026-06-14,141,Toronto Blue Jays,147,New York Yankees,3,8,571578.0,701542.0,14,Rogers Centre,day,N
824506,2026,2026-06-14,113,Cincinnati Reds,109,Arizona Diamondbacks,3,5,671096.0,668678.0,2602,Great American Ball Park,day,N
823615,2026,2026-06-14,121,New York Mets,144,Atlanta Braves,8,1,642547.0,693821.0,3289,Citi Field,day,N
824099,2026,2026-06-14,118,Kansas City Royals,117,Houston Astros,4,0,663568.0,681293.0,7,Kauffman Stadium,day,N
823693,2026,2026-06-14,142,Minnesota Twins,138,St. Louis Cardinals,5,4,671737.0,700241.0,3312,Target Field,day,N
824586,2026,2026-06-14,145,Chicago White Sox,119,Los Angeles Dodgers,6,4,663542.0,686218.0,4,Rate Field,day,N
823777,2026,2026-06-14,158,Milwaukee Brewers,143,Philadelphia Phillies,4,0,690986.0,650911.0,32,American Family Field,day,N
824994,2026,2026-06-14,133,Athletics,115,Colorado Rockies,9,23,605488.0,608372.0,5355,Las Vegas Ballpark,day,N
823212,2026,2026-06-14,137,San Francisco Giants,112,Chicago Cubs,5,1,657277.0,669020.0,2395,Oracle Park,day,N
824021,2026,2026-06-14,108,Los Angeles Angels,139,Tampa Bay Rays,3,8,680570.0,668984.0,1,Angel Stadium,day,N
824751,2026,2026-06-14,111,Boston Red Sox,140,Texas Rangers,4,6,813349.0,543135.0,3,Fenway Park,night,N
823452,2026,2026-06-15,143,Philadelphia Phillies,146,Miami Marlins,7,0,554430.0,687473.0,2681,Citizens Bank Park,night,N
822724,2026,2026-06-15,120,Washington Nationals,118,Kansas City Royals,7,3,674841.0,687765.0,3309,Nationals Park,night,N
824505,2026,2026-06-15,113,Cincinnati Reds,121,New York Mets,12,0,695505.0,668964.0,2602,Great American Ball Park,night,N
823046,2026,2026-06-15,138,St. Louis Cardinals,135,San Diego Padres,3,0,669160.0,593974.0,2889,Busch Stadium,night,N
824666,2026,2026-06-15,112,Chicago Cubs,115,Colorado Rockies,5,4,684007.0,547179.0,17,Wrigley Field,night,N
822887,2026,2026-06-15,140,Texas Rangers,142,Minnesota Twins,2,4,669022.0,702474.0,5325,Globe Life Field,night,N
824181,2026,2026-06-15,117,Houston Astros,116,Detroit Tigers,3,9,678906.0,623454.0,2392,Daikin Park,night,N
825071,2026,2026-06-15,109,Arizona Diamondbacks,108,Los Angeles Angels,4,3,669194.0,700712.0,15,Chase Field,night,N
824993,2026,2026-06-15,133,Athletics,134,Pittsburgh Pirates,11,2,669372.0,683003.0,2529,Sutter Health Park,night,N
823938,2026,2026-06-15,119,Los Angeles Dodgers,139,Tampa Bay Rays,4,3,641778.0,607259.0,22,UNIQLO Field at Dodger Stadium,night,N
823451,2026,2026-06-16,143,Philadelphia Phillies,146,Miami Marlins,8,2,666200.0,663969.0,2681,Citizens Bank Park,night,N
822723,2026,2026-06-16,120,Washington Nationals,118,Kansas City Royals,6,4,656492.0,608379.0,3309,Nationals Park,night,N
824750,2026,2026-06-16,111,Boston Red Sox,141,Toronto Blue Jays,1,6,801139.0,656302.0,3,Fenway Park,night,N
823535,2026,2026-06-16,147,New York Yankees,145,Chicago White Sox,12,2,543037.0,663436.0,3313,Yankee Stadium,night,N
824504,2026,2026-06-16,113,Cincinnati Reds,121,New York Mets,5,3,663903.0,673540.0,2602,Great American Ball Park,night,N
824912,2026,2026-06-16,144,Atlanta Braves,137,San Francisco Giants,2,7,656550.0,605288.0,4705,Truist Park,night,N
823775,2026,2026-06-16,158,Milwaukee Brewers,114,Cleveland Guardians,2,1,688107.0,677944.0,32,American Family Field,night,N
823045,2026,2026-06-16,138,St. Louis Cardinals,135,San Diego Padres,3,2,669467.0,650633.0,2889,Busch Stadium,night,N
824667,2026,2026-06-16,112,Chicago Cubs,115,Colorado Rockies,2,5,665795.0,663372.0,17,Wrigley Field,night,N
822888,2026,2026-06-16,140,Texas Rangers,142,Minnesota Twins,2,12,677958.0,805673.0,5325,Globe Life Field,night,N
824182,2026,2026-06-16,117,Houston Astros,116,Detroit Tigers,4,2,686613.0,664285.0,2392,Daikin Park,night,N
825070,2026,2026-06-16,109,Arizona Diamondbacks,108,Los Angeles Angels,0,7,518876.0,672282.0,15,Chase Field,night,N
824991,2026,2026-06-16,133,Athletics,134,Pittsburgh Pirates,5,6,678022.0,656605.0,2529,Sutter Health Park,night,N
823128,2026,2026-06-16,136,Seattle Mariners,110,Baltimore Orioles,3,1,669302.0,687064.0,680,T-Mobile Park,night,N
823939,2026,2026-06-16,119,Los Angeles Dodgers,139,Tampa Bay Rays,1,0,680736.0,656876.0,22,UNIQLO Field at Dodger Stadium,night,N
824503,2026,2026-06-17,113,Cincinnati Reds,121,New York Mets,1,9,666157.0,690997.0,2602,Great American Ball Park,day,N
822721,2026,2026-06-17,120,Washington Nationals,118,Kansas City Royals,2,6,641793.0,679883.0,3309,Nationals Park,day,N
823450,2026,2026-06-17,143,Philadelphia Phillies,146,Miami Marlins,4,12,691725.0,645261.0,2681,Citizens Bank Park,day,N
824912,2026,2026-06-16,144,Atlanta Braves,137,San Francisco Giants,2,7,656550.0,605288.0,4705,Truist Park,day,N
824178,2026,2026-06-17,117,Houston Astros,116,Detroit Tigers,4,2,663567.0,663554.0,2392,Daikin Park,day,N
823044,2026,2026-06-17,138,St. Louis Cardinals,135,San Diego Padres,1,6,681517.0,699134.0,2889,Busch Stadium,day,N
823940,2026,2026-06-17,119,Los Angeles Dodgers,139,Tampa Bay Rays,5,4,660271.0,663556.0,22,UNIQLO Field at Dodger Stadium,day,N
825072,2026,2026-06-17,109,Arizona Diamondbacks,108,Los Angeles Angels,8,1,593958.0,691951.0,15,Chase Field,day,N
824746,2026,2026-06-17,111,Boston Red Sox,141,Toronto Blue Jays,0,3,687562.0,680755.0,3,Fenway Park,night,N
823536,2026,2026-06-17,147,New York Yankees,145,Chicago White Sox,10,5,607074.0,641743.0,3313,Yankee Stadium,night,N
824913,2026,2026-06-17,144,Atlanta Braves,137,San Francisco Giants,5,7,702275.0,687931.0,4705,Truist Park,night,N
823774,2026,2026-06-17,158,Milwaukee Brewers,114,Cleveland Guardians,9,4,687075.0,668909.0,32,American Family Field,night,N
824668,2026,2026-06-17,112,Chicago Cubs,115,Colorado Rockies,8,6,665871.0,807743.0,17,Wrigley Field,night,N
824992,2026,2026-06-17,133,Athletics,134,Pittsburgh Pirates,4,12,650644.0,677952.0,2529,Sutter Health Park,night,N
823127,2026,2026-06-17,136,Seattle Mariners,110,Baltimore Orioles,3,5,669923.0,680694.0,680,T-Mobile Park,night,N
824748,2026,2026-06-18,111,Boston Red Sox,141,Toronto Blue Jays,3,4,543243.0,702056.0,3,Fenway Park,day,N
823772,2026,2026-06-18,158,Milwaukee Brewers,114,Cleveland Guardians,2,4,675660.0,800048.0,32,American Family Field,day,N
822889,2026,2026-06-18,140,Texas Rangers,142,Minnesota Twins,3,9,683004.0,657746.0,5325,Globe Life Field,day,N
823125,2026,2026-06-18,136,Seattle Mariners,110,Baltimore Orioles,3,0,693433.0,669358.0,680,T-Mobile Park,day,N
823448,2026,2026-06-18,143,Philadelphia Phillies,121,New York Mets,4,6,605400.0,640455.0,2681,Citizens Bank Park,night,N
823533,2026,2026-06-18,147,New York Yankees,145,Chicago White Sox,1,5,677960.0,663542.0,3313,Yankee Stadium,night,N
824098,2026,2026-06-18,118,Kansas City Royals,138,St. Louis Cardinals,14,6,702070.0,669461.0,7,Kauffman Stadium,night,N
824989,2026,2026-06-18,133,Athletics,108,Los Angeles Angels,5,0,695611.0,696270.0,2529,Sutter Health Park,night,N
824663,2026,2026-06-19,112,Chicago Cubs,141,Toronto Blue Jays,16,2,676962.0,592332.0,17,Wrigley Field,day,N
824264,2026,2026-06-19,116,Detroit Tigers,145,Chicago White Sox,4,3,669373.0,685126.0,2394,Comerica Park,night,N
823534,2026,2026-06-19,147,New York Yankees,113,Cincinnati Reds,5,0,693645.0,695076.0,3313,Yankee Stadium,night,N
822966,2026,2026-06-19,139,Tampa Bay Rays,120,Washington Nationals,5,2,643377.0,676571.0,12,Tropicana Field,night,N
823853,2026,2026-06-19,146,Miami Marlins,137,San Francisco Giants,4,3,669199.0,694738.0,4169,loanDepot park,night,N
824910,2026,2026-06-19,144,Atlanta Braves,158,Milwaukee Brewers,3,2,527048.0,694819.0,4705,Truist Park,night,N
822886,2026,2026-06-19,140,Texas Rangers,135,San Diego Padres,9,7,594798.0,681190.0,5325,Globe Life Field,night,N
824179,2026,2026-06-19,117,Houston Astros,114,Cleveland Guardians,9,3,837227.0,676440.0,2392,Daikin Park,night,N
824097,2026,2026-06-19,118,Kansas City Royals,138,St. Louis Cardinals,6,5,607625.0,700241.0,7,Kauffman Stadium,night,N
824345,2026,2026-06-19,115,Colorado Rockies,134,Pittsburgh Pirates,4,3,607536.0,696149.0,19,Coors Field,night,N
824990,2026,2026-06-19,133,Athletics,108,Los Angeles Angels,12,11,605488.0,667755.0,2529,Sutter Health Park,night,N
825069,2026,2026-06-19,109,Arizona Diamondbacks,142,Minnesota Twins,9,5,647336.0,687570.0,15,Chase Field,night,N
823936,2026,2026-06-19,119,Los Angeles Dodgers,110,Baltimore Orioles,6,5,808963.0,694346.0,22,UNIQLO Field at Dodger Stadium,night,N
823124,2026,2026-06-19,136,Seattle Mariners,111,Boston Red Sox,2,6,682243.0,624133.0,680,T-Mobile Park,night,N
824263,2026,2026-06-20,116,Detroit Tigers,145,Chicago White Sox,4,1,675512.0,656794.0,2394,Comerica Park,day,N
823532,2026,2026-06-20,147,New York Yankees,113,Cincinnati Reds,2,10,701542.0,671096.0,3313,Yankee Stadium,day,N
824665,2026,2026-06-20,112,Chicago Cubs,141,Toronto Blue Jays,6,8,607067.0,571578.0,17,Wrigley Field,day,N
822885,2026,2026-06-20,140,Texas Rangers,135,San Diego Padres,4,6,669022.0,621111.0,5325,Globe Life Field,day,N
822967,2026,2026-06-20,139,Tampa Bay Rays,120,Washington Nationals,3,4,693855.0,676917.0,12,Tropicana Field,day,N
823854,2026,2026-06-20,146,Miami Marlins,137,San Francisco Giants,6,3,676974.0,686790.0,4169,loanDepot park,day,N
824909,2026,2026-06-20,144,Atlanta Braves,158,Milwaukee Brewers,4,3,519242.0,690986.0,4705,Truist Park,day,N
824180,2026,2026-06-20,117,Houston Astros,114,Cleveland Guardians,1,8,681293.0,676282.0,2392,Daikin Park,night,N
823447,2026,2026-06-20,143,Philadelphia Phillies,121,New York Mets,15,3,650911.0,642547.0,2681,Citizens Bank Park,night,N
824342,2026,2026-06-20,115,Colorado Rockies,134,Pittsburgh Pirates,2,1,608372.0,694973.0,19,Coors Field,night,N
824988,2026,2026-06-20,133,Athletics,108,Los Angeles Angels,0,7,669372.0,700712.0,2529,Sutter Health Park,night,N
823937,2026,2026-06-20,119,Los Angeles Dodgers,110,Baltimore Orioles,2,3,808967.0,669432.0,22,UNIQLO Field at Dodger Stadium,night,N
823126,2026,2026-06-20,136,Seattle Mariners,111,Boston Red Sox,1,5,676106.0,813349.0,680,T-Mobile Park,night,N
825068,2026,2026-06-20,109,Arizona Diamondbacks,142,Minnesota Twins,8,16,668678.0,671737.0,15,Chase Field,night,N
823531,2026,2026-06-21,147,New York Yankees,113,Cincinnati Reds,1,4,695684.0,695505.0,3313,Yankee Stadium,day,N
824908,2026,2026-06-21,144,Atlanta Braves,158,Milwaukee Brewers,4,9,693821.0,688107.0,4705,Truist Park,day,N
822968,2026,2026-06-21,139,Tampa Bay Rays,120,Washington Nationals,4,3,607259.0,674841.0,12,Tropicana Field,day,N
824260,2026,2026-06-21,116,Detroit Tigers,145,Chicago White Sox,5,4,672456.0,663436.0,2394,Comerica Park,day,N
823852,2026,2026-06-21,146,Miami Marlins,137,San Francisco Giants,2,1,687473.0,657277.0,4169,loanDepot park,day,N
824177,2026,2026-06-21,117,Houston Astros,114,Cleveland Guardians,2,1,678906.0,677944.0,2392,Daikin Park,day,N
824095,2026,2026-06-21,118,Kansas City Royals,138,St. Louis Cardinals,10,12,663568.0,669160.0,7,Kauffman Stadium,day,N
822883,2026,2026-06-21,140,Texas Rangers,135,San Diego Padres,4,3,543135.0,593974.0,5325,Globe Life Field,day,N
824343,2026,2026-06-21,115,Colorado Rockies,134,Pittsburgh Pirates,6,8,547179.0,683003.0,19,Coors Field,day,N
825067,2026,2026-06-21,109,Arizona Diamondbacks,142,Minnesota Twins,2,4,703615.0,702474.0,15,Chase Field,day,N
824987,2026,2026-06-21,133,Athletics,108,Los Angeles Angels,7,9,678022.0,672282.0,2529,Sutter Health Park,day,N
823934,2026,2026-06-21,119,Los Angeles Dodgers,110,Baltimore Orioles,1,12,686218.0,687064.0,22,UNIQLO Field at Dodger Stadium,day,N
823123,2026,2026-06-21,136,Seattle Mariners,111,Boston Red Sox,3,1,669302.0,801139.0,680,T-Mobile Park,day,N
823449,2026,2026-06-21,143,Philadelphia Phillies,121,New York Mets,6,2,554430.0,656849.0,2681,Citizens Bank Park,night,N
824261,2026,2026-06-22,116,Detroit Tigers,147,New York Yankees,5,3,664285.0,543037.0,2394,Comerica Park,night,N
822964,2026,2026-06-22,139,Tampa Bay Rays,118,Kansas City Royals,1,2,656876.0,608379.0,12,Tropicana Field,night,N
823851,2026,2026-06-22,146,Miami Marlins,140,Texas Rangers,3,4,663969.0,641302.0,4169,loanDepot park,night,N
822720,2026,2026-06-22,120,Washington Nationals,143,Philadelphia Phillies,4,1,656492.0,641835.0,3309,Nationals Park,night,N
822800,2026,2026-06-22,141,Toronto Blue Jays,117,Houston Astros,4,2,656302.0,686613.0,14,Rogers Centre,night,N
824502,2026,2026-06-22,113,Cincinnati Reds,158,Milwaukee Brewers,1,2,663903.0,605540.0,2602,Great American Ball Park,night,N
823692,2026,2026-06-22,142,Minnesota Twins,119,Los Angeles Dodgers,1,2,805673.0,694361.0,3312,Target Field,night,N
824585,2026,2026-06-22,145,Chicago White Sox,114,Cleveland Guardians,6,5,641743.0,668909.0,4,Rate Field,night,N
823040,2026,2026-06-22,138,St. Louis Cardinals,109,Arizona Diamondbacks,3,2,669467.0,518876.0,2889,Busch Stadium,night,N
824344,2026,2026-06-22,115,Colorado Rockies,111,Boston Red Sox,3,2,663372.0,687562.0,19,Coors Field,night,N
824016,2026,2026-06-22,108,Los Angeles Angels,110,Baltimore Orioles,1,6,691951.0,680694.0,1,Angel Stadium,night,N
823288,2026,2026-06-22,135,San Diego Padres,144,Atlanta Braves,1,0,650633.0,656550.0,2680,Petco Park,night,N
822799,2026,2026-06-23,141,Toronto Blue Jays,117,Houston Astros,7,9,669456.0,663567.0,14,Rogers Centre,day,N
823365,2026,2026-06-23,134,Pittsburgh Pirates,136,Seattle Mariners,2,3,656605.0,669923.0,31,PNC Park,night,N
822963,2026,2026-06-23,139,Tampa Bay Rays,118,Kansas City Royals,5,12,663556.0,679883.0,12,Tropicana Field,night,N
823849,2026,2026-06-23,146,Miami Marlins,140,Texas Rangers,6,4,645261.0,615698.0,4169,loanDepot park,night,N
